input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1437742007.871	250694	0	0	0	Shift_L	Shift_L	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	0	0	0.83
1437742008.152	250694	0	1	280	T	T	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	280	0	0.83
1437742008.464	250694	0	2	312	u	u	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	592	0	0.83
1437742008.745	250694	0	3	281	l	l	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	873	0	0.83
1437742008.994	250694	0	4	249	e	e	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1122	0	0.83
1437742009.088	250694	0	5	95	n	n	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1217	0	0.83
1437742009.275	250694	0	6	187	_	space	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1404	0	0.83
1437742009.493	250694	0	7	217	t	t	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1621	0	0.83
1437742009.618	250694	0	8	125	a	a	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1746	0	0.83
1437742009.774	250694	0	9	156	j	j	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1902	0	0.83
1437742009.774	250694	0	10	0	k	k	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1902	0	0.83
1437742009.868	250694	0	11	94	a	a	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	1996	0	0.83
1437742010.648	250694	0	12	780		BackSpace	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	2776	0	0.83
1437742010.804	250694	0	13	156		BackSpace	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	2932	0	0.83
1437742011.303	250694	0	14	499		BackSpace	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	3431	0	0.83
1437742012.177	250694	0	15	874	k	k	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	4305	0	0.83
1437742012.582	250694	0	16	405	a	a	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	4710	0	0.83
1437742012.738	250694	0	17	156	i	i	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	4866	0	0.83
1437742012.894	250694	0	18	157	s	s	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	5023	0	0.83
1437742013.05	250694	0	19	155	i	i	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	5178	0	0.83
1437742013.269	250694	0	20	220	n	n	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	5398	0	0.83
1437742013.737	250694	0	21	467	_	space	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	5865	0	0.83
1437742015.204	250694	0	22	1467	w	w	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	7332	0	0.83
1437742015.828	250694	0	23	625	e	e	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	7957	0	0.83
1437742017.606	250694	0	24	1777	q	q	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	9734	0	0.83
1437742018.168	250694	0	25	562	p	p	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	10296	0	0.83
1437742018.324	250694	0	26	156	p	p	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	10452	0	0.83
1437742018.511	250694	0	27	187	e	e	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	10639	0	0.83
1437742018.979	250694	0	28	469	_	space	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	11108	0	0.83
1437742019.447	250694	0	29	467	p	p	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	11575	0	0.83
1437742019.634	250694	0	30	188	e	e	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	11763	0	0.83
1437742019.759	250694	0	31	125	r	r	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	11888	0	0.83
1437742020.04	250694	0	32	280	j	j	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	12168	0	0.83
1437742020.134	250694	0	33	95	a	a	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	12263	0	0.83
1437742020.227	250694	0	34	92	n	n	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	12355	0	0.83
1437742020.477	250694	0	35	250	t	t	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	12605	0	0.83
1437742020.539	250694	0	36	62	a	a	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	12667	0	0.83
1437742020.726	250694	0	37	188	i	i	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	12855	0	0.83
1437742020.882	250694	0	38	155	n	n	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	13010	0	0.83
1437742021.007	250694	0	39	125	a	a	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	13135	0	0.83
1437742022.255	250694	0	40	1249	.	period	Tulen takaisin weqppe perjantaina.	 27.53	 386.02	Tulen takaisin weqppe perjantaina.	Mix	14384	0	0.83
1437742025.063	250694	1	0	0	Shift_L	Shift_L	Kokeilen ophxwt uudestaan.	 20.29	 595.58	Kokeilen ophxwt uudestaan.	Mix	0	0	0.84
1437742025.157	250694	1	1	94	K	K	Kokeilen ophxwt uudestaan.	 20.29	 595.58	Kokeilen ophxwt uudestaan.	Mix	94	0	0.84
