input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439988906.649	372392	0	0	0	Shift_L	Shift_L	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	0	0	0.97
1439988906.712	372392	0	1	62	Y	Y	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	62	0	0.97
1439988906.93	372392	0	2	219	o	o	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	281	0	0.97
1439988907.117	372392	0	3	187	u	u	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	468	0	0.97
1439988907.18	372392	0	4	63	_	space	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	531	0	0.97
1439988907.304	372392	0	5	123	h	h	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	654	0	0.97
1439988907.398	372392	0	6	95	a	a	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	749	0	0.97
1439988907.96	372392	0	7	562	v	v	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	1311	0	0.97
1439988908.147	372392	0	8	187	e	e	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	1498	0	0.97
1439988908.178	372392	0	9	31	_	space	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	1529	0	0.97
1439988908.303	372392	0	10	125	a	a	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	1654	0	0.97
1439988908.428	372392	0	11	125	_	space	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	1779	0	0.97
1439988908.521	372392	0	12	92	n	n	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	1871	0	0.97
1439988908.708	372392	0	13	188	i	i	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2059	0	0.97
1439988908.74	372392	0	14	32	c	c	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2091	0	0.97
1439988908.896	372392	0	15	155	e	e	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2246	0	0.97
1439988908.958	372392	0	16	63	_	space	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2309	0	0.97
1439988908.989	372392	0	17	31	h	h	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2340	0	0.97
1439988909.208	372392	0	18	219	o	o	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2559	0	0.97
1439988909.395	372392	0	19	187	l	l	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2746	0	0.97
1439988909.52	372392	0	20	125	i	i	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2871	0	0.97
1439988909.613	372392	0	21	92	d	d	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	2963	0	0.97
1439988909.676	372392	0	22	64	a	a	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	3027	0	0.97
1439988909.769	372392	0	23	93	y	y	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	3120	0	0.97
1439988909.863	372392	0	24	93	_	space	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	3213	0	0.97
1439988909.956	372392	0	25	94	t	t	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	3307	0	0.97
1439988910.05	372392	0	26	94	o	o	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	3401	0	0.97
1439988910.175	372392	0	27	125	o	o	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	3526	0	0.97
1439988910.362	372392	0	28	187	.	period	You have a nice holiday too.	 87.26	 101.11	You have a nice holiday too.	Sentences	3713	0	0.97
1439988911.298	372392	1	0	0	Shift_L	Shift_L	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	0	0	0.96
1439988911.454	372392	1	1	155	T	T	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	155	0	0.96
1439988911.579	372392	1	2	125	h	h	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	280	0	0.96
1439988911.672	372392	1	3	93	a	a	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	373	0	0.96
1439988911.766	372392	1	4	94	n	n	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	467	0	0.96
1439988911.953	372392	1	5	187	k	k	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	654	0	0.96
1439988912.016	372392	1	6	63	s	s	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	717	0	0.96
1439988912.078	372392	1	7	62	_	space	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	779	0	0.96
1439988912.172	372392	1	8	94	f	f	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	873	0	0.96
1439988912.296	372392	1	9	124	o	o	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	997	0	0.96
1439988912.359	372392	1	10	63	r	r	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1060	0	0.96
1439988912.421	372392	1	11	62	_	space	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1122	0	0.96
1439988912.515	372392	1	12	95	y	y	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1217	0	0.96
1439988912.702	372392	1	13	186	o	o	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1403	0	0.96
1439988912.858	372392	1	14	156	u	u	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1559	0	0.96
1439988912.92	372392	1	15	62	r	r	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1621	0	0.96
1439988912.983	372392	1	16	63	_	space	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1684	0	0.96
1439988913.139	372392	1	17	156	c	c	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1840	0	0.96
1439988913.201	372392	1	18	62	o	o	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	1902	0	0.96
1439988913.357	372392	1	19	157	n	n	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	2059	0	0.96
1439988913.388	372392	1	20	30	c	c	Thanks for your concern.	 92.18	  97.28	Thanks for your concern.	Sentences	2089	0	0.96
