input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439555187.571	851866	0	0	0	Shift_L	Shift_L	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	0	0	0.95
1439555187.79	851866	0	1	218	L	L	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	218	0	0.95
1439555187.946	851866	0	2	157	ä	adiaeresis	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	375	0	0.95
1439555188.164	851866	0	3	217	h	h	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	592	0	0.95
1439555188.258	851866	0	4	94	e	e	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	686	0	0.95
1439555188.445	851866	0	5	187	t	t	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	873	0	0.95
1439555188.632	851866	0	6	187	t	t	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	1060	0	0.95
1439555188.788	851866	0	7	157	ä	adiaeresis	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	1217	0	0.95
1439555188.975	851866	0	8	186	i	i	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	1403	0	0.95
1439555189.194	851866	0	9	219	s	s	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	1622	0	0.95
1439555189.319	851866	0	10	125	i	i	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	1747	0	0.95
1439555189.599	851866	0	11	280	t	t	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	2027	0	0.95
1439555189.849	851866	0	12	250	k	k	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	2277	0	0.95
1439555190.099	851866	0	13	250	ö	odiaeresis	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	2527	0	0.95
1439555190.442	851866	0	14	343	_	space	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	2870	0	0.95
1439555191.565	851866	0	15	1123	b	b	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	3993	0	0.95
1439555191.752	851866	0	16	187	n	n	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	4180	0	0.95
1439555191.939	851866	0	17	187	a	a	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	4367	0	0.95
1439555193.031	851866	0	18	1092	d	d	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	5459	0	0.95
1439555193.343	851866	0	19	312	t	t	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	5771	0	0.95
1439555193.749	851866	0	20	406	v	v	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	6177	0	0.95
1439555193.999	851866	0	21	250	_	space	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	6427	0	0.95
1439555194.186	851866	0	22	188	m	m	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	6615	0	0.95
1439555194.311	851866	0	23	125	i	i	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	6740	0	0.95
1439555194.498	851866	0	24	186	n	n	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	6926	0	0.95
1439555194.654	851866	0	25	156	u	u	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	7082	0	0.95
1439555194.903	851866	0	26	250	l	l	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	7332	0	0.95
1439555195.059	851866	0	27	155	l	l	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	7487	0	0.95
1439555195.309	851866	0	28	250	e	e	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	7737	0	0.95
1439555195.465	851866	0	29	156	_	space	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	7893	0	0.95
1439555195.652	851866	0	30	187	s	s	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	8080	0	0.95
1439555195.746	851866	0	31	94	ä	adiaeresis	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	8174	0	0.95
1439555195.995	851866	0	32	249	h	h	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	8423	0	0.95
1439555196.775	851866	0	33	780	k	k	Lähettäisitkö bnadtv minulle sähköpostia?	 43.46	 223.91	Lähettäisitkö bnadtv minulle sähköpostia?	Mix	9203	0	0.95
