input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439802811.607	497021	0	0	0	Shift_L	Shift_L	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	0	0	0.97
1439802811.888	497021	0	1	280	E	E	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	280	0	0.97
1439802812.106	497021	0	2	218	i	i	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	498	0	0.97
1439802812.325	497021	0	3	219	_	space	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	717	0	0.97
1439802812.543	497021	0	4	218	o	o	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	935	0	0.97
1439802812.699	497021	0	5	156	l	l	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	1091	0	0.97
1439802812.824	497021	0	6	125	l	l	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	1216	0	0.97
1439802812.98	497021	0	7	156	u	u	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	1372	0	0.97
1439802813.105	497021	0	8	125	t	t	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	1497	0	0.97
1439802813.261	497021	0	9	156	_	space	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	1653	0	0.97
1439802813.698	497021	0	10	437	b	b	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	2090	0	0.97
1439802814.197	497021	0	11	499	s	s	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	2589	0	0.97
1439802816.537	497021	0	12	2340	r	r	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	4929	0	0.97
1439802820.686	497021	0	13	4149	p	p	Ei ollut bsrpqj edes lähellä.	 23.83	 836.03	Ei ollut bsrpqj edes lähellä.	Mix	9078	0	0.97
