input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1437115136.776	549687	0	0	0	Shift_L	Shift_L	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	0	0	0.94
1437115137.119	549687	0	1	342	T	T	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	342	0	0.94
1437115137.306	549687	0	2	187	h	h	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	529	0	0.94
1437115137.462	549687	0	3	156	i	i	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	685	0	0.94
1437115137.556	549687	0	4	94	s	s	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	779	0	0.94
1437115137.681	549687	0	5	125	_	space	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	904	0	0.94
1437115137.774	549687	0	6	93	l	l	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	997	0	0.94
1437115137.993	549687	0	7	220	o	o	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	1217	0	0.94
1437115138.149	549687	0	8	155	o	o	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	1372	0	0.94
1437115138.211	549687	0	9	62	k	k	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	1434	0	0.94
1437115138.773	549687	0	10	562	s	s	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	1996	0	0.94
1437115138.96	549687	0	11	188	_	space	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	2184	0	0.94
1437115139.054	549687	0	12	93	f	f	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	2277	0	0.94
1437115139.178	549687	0	13	124	i	i	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	2401	0	0.94
1437115139.272	549687	0	14	95	n	n	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	2496	0	0.94
1437115139.522	549687	0	15	250	e	e	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	2746	0	0.94
1437115139.958	549687	0	16	435	.	period	This looks fine.	 56.59	 138.85	This looks fine.	Sentences	3181	0	0.94
1437115141.706	549687	1	0	0	Shift_L	Shift_L	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	0	0	0.97
1437115142.298	549687	1	1	592	I	I	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	592	0	0.97
1437115142.486	549687	1	2	187	_	space	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	779	0	0.97
1437115142.579	549687	1	3	93	t	t	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	872	0	0.97
1437115142.61	549687	1	4	31	h	h	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	903	0	0.97
1437115142.704	549687	1	5	94	i	i	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	997	0	0.97
1437115142.829	549687	1	6	125	n	n	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	1122	0	0.97
1437115142.954	549687	1	7	125	k	k	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	1247	0	0.97
1437115143.047	549687	1	8	93	_	space	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	1340	0	0.97
1437115143.141	549687	1	9	94	t	t	I think this is the right answer.	 86.10	  95.05	I think this is the right answer.	Sentences	1434	0	0.97
