input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1440587866.519	915322	0	0	0	Shift_R	Shift_R	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	0	0	0.97
1440587866.613	915322	0	1	93	W	W	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	93	0	0.97
1440587866.769	915322	0	2	157	e	e	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	250	0	0.97
1440587866.956	915322	0	3	187	_	space	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	437	0	0.97
1440587867.081	915322	0	4	125	n	n	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	562	0	0.97
1440587867.143	915322	0	5	61	e	e	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	623	0	0.97
1440587867.268	915322	0	6	125	e	e	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	748	0	0.97
1440587867.455	915322	0	7	187	d	d	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	935	0	0.97
1440587867.549	915322	0	8	94	_	space	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1029	0	0.97
1440587867.673	915322	0	9	125	t	t	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1154	0	0.97
1440587867.767	915322	0	10	93	o	o	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1247	0	0.97
1440587867.892	915322	0	11	125	_	space	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1372	0	0.97
1440587867.954	915322	0	12	62	t	t	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1434	0	0.97
1440587868.048	915322	0	13	95	a	a	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1529	0	0.97
1440587868.141	915322	0	14	92	l	l	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1621	0	0.97
1440587868.235	915322	0	15	94	k	k	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1715	0	0.97
1440587868.422	915322	0	16	187	_	space	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1902	0	0.97
1440587868.516	915322	0	17	94	a	a	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	1996	0	0.97
1440587868.641	915322	0	18	125	b	b	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	2121	0	0.97
1440587868.703	915322	0	19	63	o	o	We need to talk about this month.	100.05	  48.93	We need to talk about this month.	Sentences	2184	0	0.97
