input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1438929595.87	438454	0	0	0	Shift_R	Shift_R	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	0	0	0.97
1438929595.995	438454	0	1	125	T	T	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	125	0	0.97
1438929596.338	438454	0	2	343	o	o	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	468	0	0.97
1438929596.525	438454	0	3	187	i	i	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	655	0	0.97
1438929596.681	438454	0	4	156	v	v	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	811	0	0.97
1438929596.775	438454	0	5	94	o	o	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	905	0	0.97
1438929596.962	438454	0	6	187	n	n	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	1092	0	0.97
1438929597.118	438454	0	7	156	_	space	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	1248	0	0.97
1438929597.274	438454	0	8	156	e	e	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	1404	0	0.97
1438929597.368	438454	0	9	94	t	t	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	1498	0	0.97
1438929597.555	438454	0	10	187	t	t	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	1685	0	0.97
1438929597.68	438454	0	11	125	ä	adiaeresis	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	1810	0	0.97
1438929597.836	438454	0	12	156	_	space	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	1966	0	0.97
1438929598.21	438454	0	13	374	o	o	Toivon että oxbcqh voit jo paremmin.	 61.75	 118.58	Toivon että oxbcqh voit jo paremmin.	Mix	2340	0	0.97
