input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439192214.687	376930	0	0	0	Shift_R	Shift_R	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	0	0	0.89
1439192214.906	376930	0	1	218	A	A	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	218	0	0.89
1439192215.249	376930	0	2	344	i	i	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	562	0	0.89
1439192215.405	376930	0	3	155	o	o	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	717	0	0.89
1439192215.592	376930	0	4	187	i	i	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	904	0	0.89
1439192215.842	376930	0	5	250	n	n	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	1154	0	0.89
1439192216.06	376930	0	6	218	_	space	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	1372	0	0.89
1439192216.466	376930	0	7	407	d	d	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	1779	0	0.89
1439192216.653	376930	0	8	187	a	a	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	1966	0	0.89
1439192217.246	376930	0	9	593	w	w	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	2559	0	0.89
1439192217.464	376930	0	10	217	i	i	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	2776	0	0.89
1439192217.87	376930	0	11	406		BackSpace	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	3182	0	0.89
1439192218.119	376930	0	12	249	u	u	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	3431	0	0.89
1439192218.306	376930	0	13	187	v	v	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	3618	0	0.89
1439192218.431	376930	0	14	125	a	a	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	3743	0	0.89
1439192218.587	376930	0	15	156	_	space	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	3899	0	0.89
1439192218.837	376930	0	16	250	o	o	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	4149	0	0.89
1439192219.024	376930	0	17	187	s	s	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	4336	0	0.89
1439192219.118	376930	0	18	94	a	a	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	4430	0	0.89
1439192219.274	376930	0	19	156	l	l	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	4586	0	0.89
1439192219.43	376930	0	20	157	l	l	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	4743	0	0.89
1439192219.617	376930	0	21	187	i	i	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	4930	0	0.89
1439192219.71	376930	0	22	93	s	s	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	5023	0	0.89
1439192219.898	376930	0	23	187	t	t	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	5210	0	0.89
1439192219.991	376930	0	24	93	u	u	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	5303	0	0.89
1439192220.21	376930	0	25	220	a	a	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	5523	0	0.89
1439192221.707	376930	0	26	1496	.	period	Aioin dawuva osallistua.	 39.32	 273.50	Aioin dawuva osallistua.	Mix	7019	0	0.89
1439192226.356	376930	1	0	0	Shift_L	Shift_L	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	0	0	0.97
1439192226.512	376930	1	1	156	L	L	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	156	0	0.97
1439192226.762	376930	1	2	250	u	u	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	406	0	0.97
1439192226.887	376930	1	3	125	u	u	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	531	0	0.97
1439192227.105	376930	1	4	218	l	l	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	749	0	0.97
1439192227.199	376930	1	5	93	e	e	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	842	0	0.97
1439192227.386	376930	1	6	187	n	n	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	1029	0	0.97
1439192228.603	376930	1	7	1217	_	space	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	2246	0	0.97
1439192229.133	376930	1	8	530	t	t	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	2776	0	0.97
1439192229.32	376930	1	9	187	ä	adiaeresis	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	2963	0	0.97
1439192229.632	376930	1	10	313	m	m	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	3276	0	0.97
1439192229.788	376930	1	11	156	ä	adiaeresis	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	3432	0	0.97
1439192230.038	376930	1	12	250	n	n	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	3682	0	0.97
1439192230.319	376930	1	13	281	_	space	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	3963	0	0.97
1439192231.941	376930	1	14	1622	b	b	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	5585	0	0.97
1439192232.347	376930	1	15	405	l	l	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	5990	0	0.97
1439192232.783	376930	1	16	437	p	p	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	6427	0	0.97
1439192233.719	376930	1	17	936	s	s	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	7363	0	0.97
1439192234.063	376930	1	18	344	d	d	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	7707	0	0.97
1439192234.593	376930	1	19	529	t	t	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	8236	0	0.97
1439192235.591	376930	1	20	999	_	space	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	9235	0	0.97
1439192235.935	376930	1	21	343	o	o	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	9578	0	0.97
1439192236.153	376930	1	22	219	l	l	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	9797	0	0.97
1439192236.34	376930	1	23	186	e	e	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	9983	0	0.97
1439192236.621	376930	1	24	282	v	v	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	10265	0	0.97
1439192236.715	376930	1	25	93	a	a	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	10358	0	0.97
1439192236.964	376930	1	26	250	n	n	Luulen tämän blpsdt olevan hyvä.	 26.50	 462.23	Luulen tämän blpsdt olevan hyvä.	Mix	10608	0	0.97
