input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1440067966.574	287951	0	0	0	Shift_L	Shift_L	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	0	0	0.93
1440067966.762	287951	0	1	188	K	K	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	188	0	0.93
1440067966.949	287951	0	2	187	u	u	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	375	0	0.93
1440067967.105	287951	0	3	156	i	i	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	531	0	0.93
1440067967.292	287951	0	4	187	n	n	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	718	0	0.93
1440067967.479	287951	0	5	187	k	k	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	905	0	0.93
1440067967.635	287951	0	6	156	a	a	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	1061	0	0.93
1440067967.791	287951	0	7	156	_	space	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	1217	0	0.93
1440067968.072	287951	0	8	281	p	p	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	1498	0	0.93
1440067968.322	287951	0	9	250	i	i	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	1748	0	0.93
1440067968.446	287951	0	10	124	a	a	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	1872	0	0.93
1440067968.634	287951	0	11	188	n	n	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	2060	0	0.93
1440067968.79	287951	0	12	156	_	space	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	2216	0	0.93
1440067969.164	287951	0	13	374	t	t	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	2590	0	0.93
1440067969.351	287951	0	14	187	a	a	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	2777	0	0.93
1440067969.57	287951	0	15	219	r	r	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	2996	0	0.93
1440067969.819	287951	0	16	249	v	v	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	3245	0	0.93
1440067970.1	287951	0	17	281	i	i	Kuinka pian tarviotset sen?	 46.95	 130.74	Kuinka pian tarviotset sen?	Sentences	3526	0	0.93
