input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1438942819.947	364976	0	0	0	Shift_L	Shift_L	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	0	0	0.94
1438942820.696	364976	0	1	749	L	L	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	749	0	0.94
1438942820.883	364976	0	2	186	ä	adiaeresis	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	935	0	0.94
1438942821.133	364976	0	3	250	h	h	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	1185	0	0.94
1438942821.258	364976	0	4	125	e	e	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	1310	0	0.94
1438942821.819	364976	0	5	561	t	t	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	1871	0	0.94
1438942821.944	364976	0	6	125	t	t	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	1996	0	0.94
1438942822.007	364976	0	7	63	ä	adiaeresis	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2059	0	0.94
1438942822.194	364976	0	8	187	i	i	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2246	0	0.94
1438942822.319	364976	0	9	125	s	s	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2371	0	0.94
1438942822.412	364976	0	10	93	i	i	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2464	0	0.94
1438942822.506	364976	0	11	95	t	t	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2559	0	0.94
1438942822.568	364976	0	12	62	k	k	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2621	0	0.94
1438942822.662	364976	0	13	93	o	o	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2714	0	0.94
1438942822.724	364976	0	14	62	_	space	Lähettäisitko minulle sähköpostia?	 65.76	 136.50	Lähettäisitko minulle sähköpostia?	Sentences	2776	0	0.94
