input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1440587179.034	915322	0	0	0	Shift_L	Shift_L	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	0	0	0.91
1440587179.127	915322	0	1	93	P	P	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	93	0	0.91
1440587179.689	915322	0	2	561	l	l	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	654	0	0.91
1440587179.782	915322	0	3	94	e	e	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	748	0	0.91
1440587179.907	915322	0	4	125	a	a	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	873	0	0.91
1440587180.063	915322	0	5	156	s	s	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1029	0	0.91
1440587180.157	915322	0	6	94	e	e	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1123	0	0.91
1440587180.313	915322	0	7	156	_	space	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1279	0	0.91
1440587180.5	915322	0	8	187	s	s	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1466	0	0.91
1440587180.562	915322	0	9	62	e	e	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1528	0	0.91
1440587180.687	915322	0	10	125	n	n	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1653	0	0.91
1440587180.812	915322	0	11	125	d	d	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1778	0	0.91
1440587180.906	915322	0	12	93	_	space	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	1871	0	0.91
1440587181.218	915322	0	13	313	b	b	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	2184	0	0.91
1440587181.498	915322	0	14	279	n	n	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	2463	0	0.91
1440587181.686	915322	0	15	189	a	a	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	2652	0	0.91
1440587182.122	915322	0	16	436	d	d	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	3088	0	0.91
1440587182.434	915322	0	17	312	t	t	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	3400	0	0.91
1440587182.746	915322	0	18	312	v	v	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	3712	0	0.91
1440587182.871	915322	0	19	125	_	space	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	3837	0	0.91
1440587183.09	915322	0	20	218	m	m	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	4055	0	0.91
1440587183.183	915322	0	21	94	e	e	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	4149	0	0.91
1440587183.277	915322	0	22	94	_	space	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	4243	0	0.91
1440587183.433	915322	0	23	156	a	a	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	4399	0	0.91
1440587183.526	915322	0	24	93	n	n	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	4492	0	0.91
1440587183.651	915322	0	25	125	d	d	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	4617	0	0.91
1440587184.119	915322	0	26	468		BackSpace	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	5085	0	0.91
1440587184.369	915322	0	27	250	_	space	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	5335	0	0.91
1440587184.868	915322	0	28	499	e	e	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	5834	0	0.91
1440587185.024	915322	0	29	156	m	m	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	5990	0	0.91
1440587185.18	915322	0	30	156	a	a	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	6146	0	0.91
1440587185.305	915322	0	31	125	i	i	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	6271	0	0.91
1440587185.43	915322	0	32	125	l	l	Please send bnadtv me an email.	 53.67	 131.58	Please send bnadtv me an email.	Mix	6396	0	0.91
